transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount,fraud_flag
2049.055264,pound,Ut ad rerum sit iust,MOBILE,debit,visa,18-May,Bergstrom-Bergstrom,Trementina,88439,35.58494568,-104.6163406,windows,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,Clement,windows,jio,Gembucket,45.250085,133.75732,47.52.0.242,NA,NA,NA,NA,NA,debit,18-May,visa,Bergstrom-Bergstrom,US,580270.2184,20134.147,partner,7929.260467,0.437091672,Male,Married,Low,VonRueden Meadows,441,Trementina,NM,US,88439,35.584946,-104.61634,NA,NA,NA,2696.556727,0
84,yen,Quis omnis nostrum c,POS,prepaid,visa,17-Nov,Mraz and Sons,Onego,26886,38.80171967,-79.45069885,POS,Other,US,WV,Hermiston Roads,Onego,WV,US,Other,38.80172,-79.4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,17-Nov,visa,Mraz and Sons,US,444468.6533,52862.13845,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,Mayert-Mayert,0.166582085,Lavada,0.73794,0
1206.331739,pound,Pariatur voluptas ea,POS,credit,americanexpress,21-Jan,Schaefer-Schaefer,Trementina,88439,35.58494568,-104.6163406,POS,Bank,US,NM,Witting Park,Trementina,NM,US,Bank,35.584946,-104.61634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,Borer Inc,0.407827921,Judah,1587.532569,0
0,dollar,Sunt dolore deserunt,POS,prepaid,mastercard,18-Apr,"Maggio, Maggio and Maggio",Carolina,988,18.40200043,-65.97820282,POS,Other,US,PR,Kuhlman Locks,Carolina,PR,US,Other,18.402,-65.9782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Apr,mastercard,"Maggio, Maggio and Maggio",US,592911.5873,21297.53563,regular,5802.888108,0.437385206,Female,Other,Low,Wiegand Pike,224,Norton,VT,US,5907,44.98878,-71.78844,Mayert-Mayert,0.166582085,Lavada,0,0
357,yen,Quos dolor enim exce,WEB,prepaid,visa,18-Apr,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,chrome,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35:6c:ee:03:4b:14,104.24.104.181,chrome,Linux,www.jadon-schuster.net,prepaid,18-Apr,visa,"Simonis, Simonis and Simonis",US,391692.048,43910.97168,regular,6625.221666,0.12029319,Male,Married,Very High,Arne Expressway,787,Chicago,IL,US,60290,41.850033,-87.650055,NA,NA,NA,3.136245,0
2813.186216,pound,Fuga recusandae unde,MOBILE,credit,visa,22-May,Maggio LLC,WestChester,19388,39.96066284,-75.60549164,android,NoPOS,US,PA,NA,NA,NA,NA,NA,NA,NA,Marilyne,android,airtel,Konklab,83.934528,103.67884,73.2.52.46,NA,NA,NA,NA,NA,credit,22-May,visa,Maggio LLC,US,560537.1023,68804.04541,partner,3407.555384,0.332790829,Male,Married,Low,Price View,885,WestChester,PA,US,19388,39.960663,-75.60549,NA,NA,NA,3702.15306,0
3149.145047,rupee,Quis voluptatem mini,WEB,credit,americanexpress,20-Nov,"Bednar, Bednar and Bednar",WestFarmington,4992,44.66277695,-70.15583038,safari,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00:7e:a7:a0:91:f8,107.154.105.1,safari,MacOS,www.ronny-senger.co,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,NA,NA,NA,48.40235938,1
525,pound,Consequatur voluptat,MOBILE,prepaid,visa,22-Apr,"Kertzmann, Kertzmann and Kertzmann",Lafayette,70500,30.22409058,-92.01984406,windows,NoPOS,US,LA,NA,NA,NA,NA,NA,NA,NA,Rico,windows,airtel,Zoolab,42.963333,-15.056857,107.154.105.1,NA,NA,NA,NA,NA,prepaid,22-Apr,visa,"Kertzmann, Kertzmann and Kertzmann",US,377926.0031,83249.57916,priority,5321.385597,0.5227962,Female,Unmarried,Very High,Danielle Trail,491,Lafayette,LA,US,70500,30.22409,-92.019844,NA,NA,NA,690.9,1
1780.688105,rupee,Dolores soluta verit,MOBILE,debit,americanexpress,21-Mar,Leuschke and Sons,Reynoldsburg,43069,39.95478439,-82.81211853,windows,NoPOS,US,OH,NA,NA,NA,NA,NA,NA,NA,Rico,windows,jio,Bitchip,-22.579062,87.040007,104.24.104.181,NA,NA,NA,NA,NA,debit,21-Mar,americanexpress,Leuschke and Sons,US,401845.6566,64553.44914,business,4513.357715,0.07298049,Female,Other,High,Bode Vista,330,Reynoldsburg,OH,US,43069,39.954784,-82.81212,NA,NA,NA,27.36917617,0
1570.803038,rupee,Et totam ducimus odi,WEB,debit,americanexpress,21-Mar,Leuschke and Sons,Reynoldsburg,43069,39.95478439,-82.81211853,opera,NoPOS,US,OH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b2:42:e6:89:cd:ad,157.240.0.36,opera,Windows,www.delpha-walker.name,debit,21-Mar,americanexpress,Leuschke and Sons,US,401845.6566,64553.44914,business,4513.357715,0.07298049,Female,Other,High,Bode Vista,330,Reynoldsburg,OH,US,43069,39.954784,-82.81212,NA,NA,NA,24.14324269,0
170,rupee,Nostrum corrupti qui,POS,prepaid,visa,22-Apr,"Kertzmann, Kertzmann and Kertzmann",Westfall,97920,43.99224472,-117.6876755,POS,Other,US,OR,Lois Fort,Westfall,OR,US,Other,43.992245,-117.687675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,22-Apr,visa,"Kertzmann, Kertzmann and Kertzmann",US,377926.0031,83249.57916,priority,5321.385597,0.5227962,Female,Unmarried,Very High,Danielle Trail,491,Lafayette,LA,US,70500,30.22409,-92.019844,Kuhlman Group,0.325956482,Eileen,2.6129,1
3066.830881,rupee,Sunt veritatis occae,WEB,debit,americanexpress,19-Dec,"Hoeger, Hoeger and Hoeger",RoundRock,78665,30.508255,-97.67889404,chrome,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,be:35:1d:ba:fa:5e,104.24.104.181,chrome,MacOS,www.tristin-mueller.io,debit,19-Dec,americanexpress,"Hoeger, Hoeger and Hoeger",US,225848.4036,78734.49116,priority,4516.387984,0.386419597,Female,Married,High,Victoria Station,230,RoundRock,TX,US,78665,30.508255,-97.678894,NA,NA,NA,47.13719064,0
287,dollar,Possimus est volupta,WEB,prepaid,americanexpress,18-Jul,Legros LLC,BattleCreek,49037,42.32115173,-85.17971039,ub,NoPOS,US,MI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4c:21:21:24:50:d3,104.24.104.181,ub,Windows,www.emmy-baumbach.co,prepaid,18-Jul,americanexpress,Legros LLC,US,531371.963,38211.36296,business,4360.080868,0.386633385,Female,Married,High,Lynch Forest,774,BattleCreek,MI,US,49037,42.32115,-85.17971,NA,NA,NA,287,0
3003.839099,pound,Expedita omnis incid,WEB,debit,visa,21-Aug,Christiansen and Sons,Clarkston,99403,46.3946228,-117.0644608,ub,NoPOS,US,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69:7a:c9:a7:87:ec,157.240.0.36,ub,Solaris,www.kenyatta-barrows.biz,debit,21-Aug,visa,Christiansen and Sons,US,330447.4414,89050.72813,priority,3547.12841,0.328322729,Female,Married,High,Marlene Trafficway,74,Clarkston,WA,US,99403,46.394623,-117.06446,NA,NA,NA,3953.052254,0
284,rupee,Sed qui id assumenda,MOBILE,prepaid,visa,22-Apr,"Kertzmann, Kertzmann and Kertzmann",Lafayette,70500,30.22409058,-92.01984406,windows,NoPOS,US,LA,NA,NA,NA,NA,NA,NA,NA,Manuela,windows,airtel,Konklab,-50.187996,-165.52917,64.145.76.239,NA,NA,NA,NA,NA,prepaid,22-Apr,visa,"Kertzmann, Kertzmann and Kertzmann",US,377926.0031,83249.57916,priority,5321.385597,0.5227962,Female,Unmarried,Very High,Danielle Trail,491,Lafayette,LA,US,70500,30.22409,-92.019844,NA,NA,NA,4.36508,1
2158.918935,yen,Omnis tempore nulla ,WEB,credit,americanexpress,20-Nov,"Bednar, Bednar and Bednar",WestFarmington,4992,44.66277695,-70.15583038,opera,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d:38:22:c5:2a:bf,47.52.0.242,opera,Windows,www.eduardo-schroeder.co,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,NA,NA,NA,18.96610285,1
1180.044884,pound,Eligendi repellendus,WEB,credit,mastercard,18-Apr,Senger Inc,Warroad,56763,48.91114426,-95.35384369,firefox,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9d:09:2e:3d:b3:2a,23.235.209.181,firefox,Other,www.keira-casper.biz,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,NA,NA,NA,1552.939068,0
1127.235458,rupee,Reprehenderit reicie,MOBILE,debit,mastercard,20-Sep,Little-Little,Wilder,38589,36.23052597,-85.07471466,windows,NoPOS,US,TN,NA,NA,NA,NA,NA,NA,NA,Ally,windows,jio,Ventosanzap,-11.155889,-163.95611,47.52.0.242,NA,NA,NA,NA,NA,debit,20-Sep,mastercard,Little-Little,US,986409.7384,2182.553506,priority,7952.630439,0.386899894,Female,Unmarried,Low,Gage Forks,937,Wilder,TN,US,38589,36.230526,-85.074715,NA,NA,NA,17.325609,0
15,rupee,Voluptatem architect,POS,prepaid,visa,17-Nov,Mraz and Sons,York,36925,32.47276688,-88.26830292,POS,Supermarket,US,AL,Brooklyn Corners,York,AL,US,Supermarket,32.472767,-88.2683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,17-Nov,visa,Mraz and Sons,US,444468.6533,52862.13845,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,Grady-Grady,0.136118268,Fay,0.23055,0
1640.302845,rupee,Similique fugiat nes,POS,credit,visa,20-Oct,"Marvin, Marvin and Marvin",York,36925,32.47276688,-88.26830292,POS,Bank,US,AL,Bogan Keys,York,AL,US,Bank,32.472767,-88.2683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-Oct,visa,"Marvin, Marvin and Marvin",US,657579.2871,17015.76821,business,5420.129467,0.432556249,Female,Married,Very High,Weber Drive,347,Warroad,MN,US,56763,48.911144,-95.35384,Douglas Inc,0.487676003,Mallie,25.21145473,0
2077.398396,yen,Sed corporis explica,POS,credit,americanexpress,22-Jul,Gusikowski-Gusikowski,Atlanta,39901,33.8871994,-84.28970337,POS,Bank,US,GA,Murphy Lodge,Atlanta,GA,US,Bank,33.8872,-84.2897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,"Hansen, Hansen and Hansen",0.01669579,Alberto,18.24994491,0
1294.553471,yen,Vitae provident iure,WEB,debit,americanexpress,19-Dec,"Hoeger, Hoeger and Hoeger",RoundRock,78665,30.508255,-97.67889404,chrome,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f2:20:e0:33:a9:07,73.2.52.46,chrome,MacOS,www.corrine-kris.net,debit,19-Dec,americanexpress,"Hoeger, Hoeger and Hoeger",US,225848.4036,78734.49116,priority,4516.387984,0.386419597,Female,Married,High,Victoria Station,230,RoundRock,TX,US,78665,30.508255,-97.678894,NA,NA,NA,11.37265225,0
2312.380367,dollar,Tempora eos minima t,MOBILE,credit,americanexpress,22-Jul,Gusikowski-Gusikowski,SaintGeorge,84791,37.08919907,-113.5563965,firefox,NoPOS,US,UT,NA,NA,NA,NA,NA,NA,NA,Lilla,firefox,idea,Y-find,82.608791,50.157926,64.145.76.239,NA,NA,NA,NA,NA,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,NA,NA,NA,2312.380367,0
197,yen,Ea dolor quaerat dol,MOBILE,prepaid,visa,21-Jun,Lind-Lind,Whitefish,59937,48.40399933,-114.3508606,windows,NoPOS,US,MT,NA,NA,NA,NA,NA,NA,NA,Carolyne,windows,aircel,Konklux,-2.1527779,-50.227163,157.240.0.36,NA,NA,NA,NA,NA,prepaid,21-Jun,visa,Lind-Lind,US,305550.0347,62974.15786,regular,4339.769599,0.114890552,Female,Other,High,Stanton Glen,995,Whitefish,MT,US,59937,48.404,-114.35086,NA,NA,NA,1.730645,0
1819.209181,rupee,Nihil rerum repellen,MOBILE,credit,visa,20-Jan,"Frami, Frami and Frami",Norton,5907,44.98878098,-71.78843689,windows,NoPOS,US,VT,NA,NA,NA,NA,NA,NA,NA,Finn,windows,aircel,Transcof,8.1089178,-112.61734,157.240.0.36,NA,NA,NA,NA,NA,credit,20-Jan,visa,"Frami, Frami and Frami",US,751934.2058,90193.85018,partner,3392.74969,0.529389335,Male,Other,High,Zieme Walks,860,Norton,VT,US,5907,44.98878,-71.78844,NA,NA,NA,27.96124511,1
543,yen,Voluptas perferendis,WEB,prepaid,visa,18-Apr,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,chrome,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fd:b3:4e:69:90:c4,8.8.8.8,chrome,Windows,www.buster-abbott.biz,prepaid,18-Apr,visa,"Simonis, Simonis and Simonis",US,391692.048,43910.97168,regular,6625.221666,0.12029319,Male,Married,Very High,Arne Expressway,787,Chicago,IL,US,60290,41.850033,-87.650055,NA,NA,NA,4.770255,0
1482.577347,pound,Nihil fugit nulla. A,WEB,debit,americanexpress,20-Dec,Padberg LLC,NewBrunswick,8989,40.45019913,-74.48040009,opera,NoPOS,US,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e7:d2:3c:03:c6:f1,96.43.110.81,opera,Solaris,www.albina-stark.io,debit,20-Dec,americanexpress,Padberg LLC,US,461885.2247,94368.69109,business,5270.760204,0.193462904,Male,Other,Low,Mitchel Knoll,710,NewBrunswick,NJ,US,8989,40.4502,-74.4804,NA,NA,NA,1951.071789,0
2633.221319,dollar,Quisquam iste quo ve,WEB,debit,americanexpress,19-Dec,"Hoeger, Hoeger and Hoeger",RoundRock,78665,30.508255,-97.67889404,ie,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7f:8c:44:1b:38:31,64.145.76.239,ie,Other,www.rogers-dach.com,debit,19-Dec,americanexpress,"Hoeger, Hoeger and Hoeger",US,225848.4036,78734.49116,priority,4516.387984,0.386419597,Female,Married,High,Victoria Station,230,RoundRock,TX,US,78665,30.508255,-97.678894,NA,NA,NA,2633.221319,0
1287.483459,rupee,Culpa deserunt delen,WEB,debit,mastercard,20-Mar,Fritsch-Fritsch,Spotsylvania,22551,38.20096588,-77.5891571,opera,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4c:d4:eb:a7:1d:ce,104.24.104.181,opera,MacOS,www.salvatore-dickens.net,debit,20-Mar,mastercard,Fritsch-Fritsch,US,737600.6345,95529.9542,business,6549.566403,0.395297109,Female,Married,Low,Legros Throughway,861,Spotsylvania,VA,US,22551,38.200966,-77.58916,NA,NA,NA,19.78862077,0
263,yen,Nulla minus esse quo,MOBILE,prepaid,mastercard,19-Oct,Lind and Sons,Winslow,72959,35.83120728,-94.11865997,android,NoPOS,US,AR,NA,NA,NA,NA,NA,NA,NA,Theo,android,idea,Zaam-Dox,56.500413,137.97965,73.2.52.46,NA,NA,NA,NA,NA,prepaid,19-Oct,mastercard,Lind and Sons,US,292145.4688,68651.9804,business,6991.499566,0.274236468,Male,Other,Very High,Dietrich Spur,429,Winslow,AR,US,72959,35.831207,-94.11866,NA,NA,NA,2.310455,0
3019.34905,yen,Pariatur qui aut pro,POS,debit,americanexpress,17-Nov,"Williamson, Williamson and Williamson",Reno,89508,39.52963257,-119.8138046,POS,Other,US,NV,Maryam Knoll,Reno,NV,US,Other,39.529633,-119.813805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,17-Nov,americanexpress,"Williamson, Williamson and Williamson",US,763076.2126,88736.87626,regular,7743.051015,0.547452661,Male,Other,High,Rutherford Lake,58,Spotsylvania,VA,US,22551,38.200966,-77.58916,Schaden LLC,0.177588262,Carlie,26.52498141,1
1695.133336,dollar,Quo illo est et et. ,POS,debit,visa,19-Jan,Padberg Group,Norton,5907,44.98878098,-71.78843689,POS,Supermarket,US,VT,Darlene Light,Norton,VT,US,Supermarket,44.98878,-71.78844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,19-Jan,visa,Padberg Group,US,131026.7256,24057.97228,priority,7667.14034,0.280623408,Female,Married,Very High,Casper Extension,684,WakeIsland,HI,US,96898,19.283056,-166.59972,"Eichmann, Eichmann and Eichmann",0.291306413,Juana,1695.133336,0
2386.988305,rupee,Et alias excepturi t,WEB,debit,mastercard,19-Mar,Batz and Sons,NewYork,10075,40.71426773,-74.00597382,firefox,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7f:2b:30:20:0d:e6,104.24.104.181,firefox,Linux,www.julie-rempel.net,debit,19-Mar,mastercard,Batz and Sons,US,444591.6931,67029.11057,priority,6413.669765,0.010766996,Male,Married,Low,Wyman Views,729,NewYork,NY,US,10075,40.714268,-74.005974,NA,NA,NA,36.68801024,0
114,pound,Quia quo eveniet et ,WEB,prepaid,visa,20-Jun,Murray-Murray,Woodland,39776,33.80661011,-89.02555847,ub,NoPOS,US,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33:b4:a7:02:31:f6,23.235.209.181,ub,Other,www.bertrand-bode.co,prepaid,20-Jun,visa,Murray-Murray,US,892112.4303,34305.34243,business,6555.203692,0.532913468,Female,Married,High,Klocko Curve,868,Woodland,MS,US,39776,33.80661,-89.02556,NA,NA,NA,150.024,1
3699.225898,yen,Et error quia. Numqu,WEB,debit,americanexpress,20-Jan,"Effertz, Effertz and Effertz",NewYork,10075,40.71426773,-74.00597382,firefox,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0b:56:80:8e:e5:fd,64.145.76.239,firefox,Linux,www.shanny-murray.io,debit,20-Jan,americanexpress,"Effertz, Effertz and Effertz",US,621839.1883,28813.36112,partner,3549.830864,0.313378958,Male,Other,High,Westley Parkway,50,NewYork,NY,US,10075,40.714268,-74.005974,NA,NA,NA,32.49769951,0
1207.284681,rupee,Sed aperiam nihil es,POS,debit,americanexpress,20-Nov,Gottlieb-Gottlieb,Ketchikan,99950,55.94247055,-133.1847839,POS,Bank,US,AK,Sadie Shoal,Ketchikan,AK,US,Bank,55.94247,-133.18478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,20-Nov,americanexpress,Gottlieb-Gottlieb,US,153300.2137,25276.20205,priority,7119.291305,0.078055621,Male,Married,Very High,Sonny Mountains,988,Westfall,OR,US,97920,43.992245,-117.687675,"Kirlin, Kirlin and Kirlin",0.104701224,Otha,18.55596555,0
498,rupee,Est nihil quibusdam ,WEB,prepaid,americanexpress,20-Feb,Mills and Sons,Carolina,988,18.40200043,-65.97820282,ie,NoPOS,US,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f5:22:d8:22:05:6b,40.118.240.200,ie,Linux,www.shanny-keeling.info,prepaid,20-Feb,americanexpress,Mills and Sons,US,584119.8165,80573.26825,regular,6070.197159,0.244361242,Male,Married,Very High,Natalia Glens,760,Carolina,PR,US,988,18.402,-65.9782,NA,NA,NA,7.65426,0
2841.350842,rupee,Delectus quo volupta,MOBILE,prepaid,visa,18-Jun,Rutherford Group,Atlanta,39901,33.8871994,-84.28970337,windows,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,Celia,windows,aircel,Otcom,4.1441249,56.780708,107.154.105.1,NA,NA,NA,NA,NA,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,NA,NA,NA,43.67156244,0
3120.418727,rupee,Aliquam qui quia con,MOBILE,credit,mastercard,22-Sep,"Aufderhar, Aufderhar and Aufderhar",Alta,83414,43.75388718,-111.0361099,ios,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,Kallie,ios,airtel,Veribet,-7.9812055,99.585944,8.8.8.8,NA,NA,NA,NA,NA,credit,22-Sep,mastercard,"Aufderhar, Aufderhar and Aufderhar",US,680343.0442,53168.97871,priority,5911.889136,0.49571221,Male,Other,High,Leon Haven,450,Alta,WY,US,83414,43.753887,-111.03611,NA,NA,NA,47.96083583,0
503,pound,Possimus mollitia ve,POS,prepaid,mastercard,18-May,Treutel and Sons,BattleCreek,49037,42.32115173,-85.17971039,POS,Supermarket,US,MI,Hahn Islands,BattleCreek,MI,US,Supermarket,42.32115,-85.17971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-May,mastercard,Treutel and Sons,US,404243.9036,59209.48452,business,4970.430728,0.385178943,Female,Married,High,Elise Cliff,562,BattleCreek,MI,US,49037,42.32115,-85.17971,Lubowitz Group,0.007297263,Wilma,661.948,0
2788.523285,pound,Explicabo et et ea s,MOBILE,debit,mastercard,21-Dec,"Schulist, Schulist and Schulist",Rolla,67954,37.1088829,-101.6446838,firefox,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,Gabrielle,firefox,aircel,Stim,36.313477,-154.79876,73.2.52.46,NA,NA,NA,NA,NA,debit,21-Dec,mastercard,"Schulist, Schulist and Schulist",US,924819.3051,86786.17818,partner,7854.367137,0.043482711,Female,Married,Very High,Halvorson Neck,537,Rolla,KS,US,67954,37.108883,-101.644684,NA,NA,NA,3669.696643,0
1384.067396,pound,Deserunt nihil recus,MOBILE,credit,americanexpress,19-Feb,Keebler Group,Atlanta,39901,33.8871994,-84.28970337,windows,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,Yadira,windows,aircel,Prodder,13.920187,81.485057,73.2.52.46,NA,NA,NA,NA,NA,credit,19-Feb,americanexpress,Keebler Group,US,809881.5083,16040.15039,business,5267.391428,0.361836865,Male,Married,Very High,Dickens Row,317,Atlanta,GA,US,39901,33.8872,-84.2897,NA,NA,NA,1821.432694,0
72,pound,Hic eum sequi accusa,POS,prepaid,visa,18-Jun,Rutherford Group,Georgetown,21930,39.39972305,-75.8741684,POS,Other,US,MD,Bruen Prairie,Georgetown,MD,US,Other,39.399723,-75.87417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,Streich-Streich,0.210771249,Joaquin,94.752,1
1690.296571,dollar,Suscipit vero iste e,POS,debit,mastercard,21-Oct,Blanda LLC,Rolla,67954,37.1088829,-101.6446838,POS,Bank,US,KS,Domenic Path,Rolla,KS,US,Bank,37.108883,-101.644684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSprings,CO,US,80902,38.83388,-104.821365,"Eichmann, Eichmann and Eichmann",0.291306413,Juana,1690.296571,0
163,pound,Impedit sed hic. Ut ,POS,prepaid,mastercard,18-Jul,Blick and Sons,York,36925,32.47276688,-88.26830292,POS,Supermarket,US,AL,Makayla Tunnel,York,AL,US,Supermarket,32.472767,-88.2683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,Kunde Inc,0.177038982,Destinee,214.508,0
92,dollar,Dolorem consectetur ,WEB,prepaid,visa,17-Nov,Mraz and Sons,WestFarmington,4992,44.66277695,-70.15583038,chrome,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25:a7:40:35:89:4a,104.24.104.181,chrome,Linux,www.herminia-rempel.info,prepaid,17-Nov,visa,Mraz and Sons,US,444468.6533,52862.13845,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,NA,NA,NA,92,0
1654.081257,pound,Blanditiis sit et qu,WEB,debit,visa,20-Apr,Walsh LLC,Winslow,72959,35.83120728,-94.11865997,ub,NoPOS,US,AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fc:3f:82:55:40:7d,157.240.0.36,ub,Windows,www.dulce-bruen.org,debit,20-Apr,visa,Walsh LLC,US,247319.7453,30643.43039,partner,7295.555882,0.383086245,Female,Unmarried,Low,Isabelle Harbors,503,Winslow,AR,US,72959,35.831207,-94.11866,NA,NA,NA,2176.770935,0
